,Neighborhood,NeighborhoodLat,NeighborhoodLong,VenueName,VenueLat,VenueLong,VenueCategory
55,"Northwood Park, York University",43.7679803,-79.48726190000001,QSP Geographics,43.764941,-79.483036,Office
56,"Northwood Park, York University",43.7679803,-79.48726190000001,top one lounge,43.764256956342884,-79.48982394136719,Lounge
57,"Northwood Park, York University",43.7679803,-79.48726190000001,Apollo,43.7675,-79.4933,Factory
58,"Northwood Park, York University",43.7679803,-79.48726190000001,District 45,43.765446,-79.4901,Club House
59,"Northwood Park, York University",43.7679803,-79.48726190000001,Gamma Dynacare Medical Laboratories,43.76344813240908,-79.48928023341642,Medical Center
60,"Northwood Park, York University",43.7679803,-79.48726190000001,Ken's Picture Frame,43.765395776832804,-79.48190415917286,Frame Store
61,"Northwood Park, York University",43.7679803,-79.48726190000001,Progress Packaging Ltd,43.76305,-79.48772,Building
62,"Northwood Park, York University",43.7679803,-79.48726190000001,Oishi Sushi,43.76352343481974,-79.49013570659244,Japanese Restaurant
63,"Northwood Park, York University",43.7679803,-79.48726190000001,Deco Deli,43.76502990722656,-79.48346710205078,Deli / Bodega
64,"Northwood Park, York University",43.7679803,-79.48726190000001,Autorama,43.76476199027553,-79.48413956234127,Auto Dealership
65,"Northwood Park, York University",43.7679803,-79.48726190000001,Shell,43.7638,-79.48751,Gas Station
66,"Northwood Park, York University",43.7679803,-79.48726190000001,Beauty supply johns,43.76439793048494,-79.48723168860563,Cosmetics Shop
67,"Northwood Park, York University",43.7679803,-79.48726190000001,Ktm Salon,43.765992,-79.490528,Salon / Barbershop
68,"Northwood Park, York University",43.7679803,-79.48726190000001,Mack Cosmetics DC,43.771454,-79.492332,Cosmetics Shop
69,"Northwood Park, York University",43.7679803,-79.48726190000001,Arlen Recycling,43.77294402102435,-79.48434277810662,Electronics Store
70,"Northwood Park, York University",43.7679803,-79.48726190000001,Royal autohaus,43.76313,-79.49096,Automotive Shop
71,"Northwood Park, York University",43.7679803,-79.48726190000001,Vanaik Furniture & Mattress,43.76347466820881,-79.49121340257238,Furniture / Home Store
72,"Northwood Park, York University",43.7679803,-79.48726190000001,Pro-med Labs,43.76320256074412,-79.4892362972794,Pharmacy
73,"Northwood Park, York University",43.7679803,-79.48726190000001,Toronto Fire Station 141,43.764542,-79.49131,Fire Station
74,"Northwood Park, York University",43.7679803,-79.48726190000001,International Clothiers,43.76419898725392,-79.48555657099301,Men's Store
75,"Northwood Park, York University",43.7679803,-79.48726190000001,Main Drug Mart,43.763839276014785,-79.48915940898891,Pharmacy
76,"Northwood Park, York University",43.7679803,-79.48726190000001,AMJ Convenience,43.76420147681228,-79.48922531324186,Convenience Store
77,"Northwood Park, York University",43.7679803,-79.48726190000001,CIBC,43.76367143134773,-79.49145779171644,Bank
78,"Northwood Park, York University",43.7679803,-79.48726190000001,Carribean Heat,43.764155,-79.490227,Caribbean Restaurant
79,"Northwood Park, York University",43.7679803,-79.48726190000001,Party City,43.76417373654635,-79.4852503780818,Miscellaneous Shop
80,"Northwood Park, York University",43.7679803,-79.48726190000001,Bad Boy Furniture - North York,43.76431446505117,-79.4865882396698,Furniture / Home Store
81,"Northwood Park, York University",43.7679803,-79.48726190000001,Select Sandwich,43.765173074538566,-79.48324430914309,Bagel Shop
82,"Northwood Park, York University",43.7679803,-79.48726190000001,TTC Stop 9827,43.76660677243867,-79.4947061842355,Bus Stop
83,"Northwood Park, York University",43.7679803,-79.48726190000001,7-9-11,43.764902335042294,-79.49215251262916,Residential Building (Apartment / Condo)
84,"Northwood Park, York University",43.7679803,-79.48726190000001,Pizza Pizza,43.764740618423275,-79.48978543281555,Pizza Place
85,"Northwood Park, York University",43.7679803,-79.48726190000001,Coco Fresh Tea & Juice,43.771809,-79.49273,Bubble Tea Shop
86,"Northwood Park, York University",43.7679803,-79.48726190000001,Falafel Express,43.764187100541214,-79.48912096481943,Falafel Restaurant
87,"Northwood Park, York University",43.7679803,-79.48726190000001,Dental-Med Finch & Keele,43.7635163878428,-79.48771476745605,Miscellaneous Shop
88,"Northwood Park, York University",43.7679803,-79.48726190000001,Shoe Club,43.764192,-79.489081,Shoe Store
89,"Northwood Park, York University",43.7679803,-79.48726190000001,Martial Arts Depot,43.764786,-79.482863,Sporting Goods Shop
90,"Northwood Park, York University",43.7679803,-79.48726190000001,Willys jerk,43.76313,-79.49096,Caribbean Restaurant
91,"Northwood Park, York University",43.7679803,-79.48726190000001,Beautiful You Salon,43.76457,-79.48871,Salon / Barbershop
92,"Northwood Park, York University",43.7679803,-79.48726190000001,Aji Sushi,43.763518792314535,-79.49014247583848,Sushi Restaurant
93,"Northwood Park, York University",43.7679803,-79.48726190000001,TPP Supermarket,43.764066,-79.485904,Supermarket
94,"Northwood Park, York University",43.7679803,-79.48726190000001,Lastman's Bad Boy,43.76387769549716,-79.48643532503631,Furniture / Home Store
95,"Northwood Park, York University",43.7679803,-79.48726190000001,Northview Windows And Doors,43.76484298706055,-79.48271179199219,Furniture / Home Store
96,"Northwood Park, York University",43.7679803,-79.48726190000001,Movita's Hair Attraction,43.76354226723709,-79.4894175337087,Salon / Barbershop
97,"Northwood Park, York University",43.7679803,-79.48726190000001,Dr. Rubenzahl,43.7634,-79.489534,Doctor's Office
98,"Northwood Park, York University",43.7679803,-79.48726190000001,Finch West Bus Loop,43.765067,-79.491015,Bus Station
99,"Northwood Park, York University",43.7679803,-79.48726190000001,Ontario Endoscopy Clinic,43.76354744469941,-79.48970311765716,Medical Center
0,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Buzz Buzz Pizza,43.730591086427815,-79.46696345586525,Pizza Place
1,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Ancaster Park,43.73470570807407,-79.46477740817078,Park
2,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,1060 sheppard avenue west,43.75099295487083,-79.46396086409005,Residential Building (Apartment / Condo)
3,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Main Cafeteria (Bombardier),43.73793098976079,-79.47114380227413,Food Court
4,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,FlightSafety,43.73637140006796,-79.46867001585682,Trade School
5,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,st. nobeet church,43.731991,-79.465381,
6,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Fly By (Bombardier),43.737631678660755,-79.46905639949065,Snack Place
7,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Halloween HQ,43.73655271124664,-79.46470016652435,Speakeasy
8,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,BA Executive Lounge,43.737535278824424,-79.47214903456526,Office
9,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Tim Hortons,43.73889029805241,-79.47224241624076,Coffee Shop
10,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Passion Spa,43.7311,-79.4644,Spa
11,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Sunshine,43.7308,-79.466854,Spa
12,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,St Norbert,43.734414,-79.464456,School
13,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Toronto Downsview Airport (YZD),43.738882611749744,-79.47011109314882,Airport
14,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,St. Norbert's Church,43.73215869490376,-79.4655902903827,Church
15,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,School Of Photography,43.7310858,-79.4649307,Trade School
16,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Loconte Fine Meats,43.731461,-79.463729,Grocery Store
17,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,The Enchanted Poutinerie,43.731224,-79.465004,Fast Food Restaurant
18,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Beautiful World Canada,43.732506,-79.460189,Non-Profit
19,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Lucky Wok Resturant,43.73163108423754,-79.46406841278076,Chinese Restaurant
20,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Work Authority Truck,43.7383523197837,-79.47189635426082,Shoe Store
21,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,The Learning Centre,43.73877077484496,-79.47269284416376,Building
22,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Bombardier Delivery Center,43.73729548123877,-79.4696496661652,Building
23,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Church of Christ Locale of Yorkdale,43.732481,-79.463707,Temple
24,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,123 Nails,43.73124329790117,-79.46511767069771,Nail Salon
25,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,La Rosa Chilena,43.731376342688655,-79.46455733571332,Bakery
26,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Ancaster Public School,43.732978,-79.466579,
27,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Ha Noi Pho,43.730906,-79.466308,
28,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Annick Press,43.736218,-79.471678,Office
29,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Toronto EMS Station 52,43.73412694252485,-79.47240171417366,Government Building
30,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,HomeLife Building,43.73094496916887,-79.46496934706413,Office
31,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Blood Donor Clinic,43.73793745120516,-79.47053406584511,Medical Center
32,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Joanne's Nail and Spa,43.73163,-79.463641,Nail Salon
33,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Ancaster Community Centre,43.732326306655224,-79.46578237737107,Community Center
34,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Forget Me Not Cafe Vietnamese Resto-Bar,43.730491854293696,-79.46652955512842,Vietnamese Restaurant
35,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Ttc Bus #120 - Plewes Rd,43.734898,-79.464221,Bus Stop
36,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Lovely Pao,43.731395,-79.46477,Filipino Restaurant
37,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Bowie Papillon's,43.73145746666667,-79.4630994,Professional & Other Places
38,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Lefko Pharmasave,43.732029205008565,-79.46246978311659,Medical Center
39,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Toronto Shipping Inc,43.731915,-79.462019,Warehouse
40,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,AAA Vacuum,43.731698185334125,-79.46309056029506,Building
41,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Blossom Chinese Restaurant,43.73082072410727,-79.46567250883152,Chinese Restaurant
42,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,831 Lady York Avenue,43.73122,-79.463153,Housing Development
43,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Lancaster Park,43.735666,-79.471277,Park
44,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Mobilicity,43.74407,-79.46631,Electronics Store
45,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Ancaster childcare centre,43.73085380179912,-79.46550770577558,Daycare
46,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Chef 47,43.730482902230214,-79.46642184396892,Turkish Restaurant
47,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,TTC Bus stop 120,43.732511,-79.462908,Bus Line
48,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,The Enchanted Poutinerie,43.731262,-79.464836,Poutine Place
49,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Enzo Salon,43.73125341237957,-79.46389811370565,Salon / Barbershop
50,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Moissy FIne Jewellery,43.730793808095065,-79.46573138237,Jewelry Store
51,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Wilson Coin Laundry,43.731238,-79.465693,Laundry Service
52,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Subway,43.731711133020816,-79.46277883801413,Sandwich Place
53,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Cocoon Coffee,43.730856,-79.465226,Coffee Shop
54,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Narin Deli & Pastei,43.730680859976744,-79.46648553291,Sandwich Place
55,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Union Office,43.730922,-79.46646,Building
56,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,St. Norbert Catholic School,43.734756,-79.461391,Elementary School
57,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,narin pastanesi,43.73066,-79.466574,Turkish Restaurant
58,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Kervan Turkish Grill,43.730598408350914,-79.46529895481328,Middle Eastern Restaurant
59,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Isinay Filipino Restaurant,43.73127844933994,-79.46450789422694,Filipino Restaurant
60,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Queen Bee Hair & Nails Salon,43.73068618774414,-79.46696472167969,Salon / Barbershop
61,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Studio Paonessa,43.731053641568785,-79.46501878830196,Salon / Barbershop
62,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Cash Express,43.731432,-79.464424,Bank
63,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Sunny Days Convenience,43.731805393646646,-79.46270051494736,Convenience Store
64,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Jillian'a Vision of Beauty,43.73113492924592,-79.46494737317211,Salon / Barbershop
65,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Nice Bar & Lounge,43.730537,-79.465414,Bar
66,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Skype,43.73244,-79.460746,Travel Lounge
67,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Dilly's,43.731362,-79.464311,Coffee Shop
68,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,La Rosa Chilena Bakery,43.73135483966246,-79.46467269907795,
69,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Ancaster Park Playground,43.734478418071134,-79.46567250883152,Playground
70,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Rest Area,43.730561,-79.466291,Rest Area
71,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Painted People Tattoos and Art,43.73087133415552,-79.46682572364807,Tattoo Parlor
0,Downsview West,43.7390146,-79.5069436,Toronto Public Library - Jane Sheppard Branch,43.739978009763966,-79.51007902622221,Library
1,Downsview West,43.7390146,-79.5069436,TD Canada Trust,43.740369455302194,-79.51237499713898,Bank
2,Downsview West,43.7390146,-79.5069436,Mayor's House,43.7393141408287,-79.50760525517111,City Hall
3,Downsview West,43.7390146,-79.5069436,Ralph's,43.73851316059873,-79.50835750753247,
4,Downsview West,43.7390146,-79.5069436,Circle K,43.7391444,-79.5130548,Convenience Store
5,Downsview West,43.7390146,-79.5069436,Country Style,43.73986,-79.51333,Coffee Shop
6,Downsview West,43.7390146,-79.5069436,Ephraim's Place,43.74071642936209,-79.5064082276994,Non-Profit
7,Downsview West,43.7390146,-79.5069436,Price Chopper,43.73990841084056,-79.51226143309357,Grocery Store
8,Downsview West,43.7390146,-79.5069436,V.C.'s Bar & Grill,43.73960835556403,-79.5119869008841,
9,Downsview West,43.7390146,-79.5069436,Kaboom Fireworks,43.7396533,-79.5137314,Fireworks Store
10,Downsview West,43.7390146,-79.5069436,Brookwell Dr,43.74384053427124,-79.49474462605937,
11,Downsview West,43.7390146,-79.5069436,Squared Circle Training Wrestling School,43.74388527379289,-79.49555739226983,
12,Downsview West,43.7390146,-79.5069436,Rotman LL1025,43.739565,-79.510031,College Classroom
13,Downsview West,43.7390146,-79.5069436,Peach gardens,43.74025736666667,-79.513311,
14,Downsview West,43.7390146,-79.5069436,Sandalwood/Chincousy,43.72907522396109,-79.50976865036783,
15,Downsview West,43.7390146,-79.5069436,EFTUP,43.739145,-79.510545,
16,Downsview West,43.7390146,-79.5069436,Angelo's Electric Limited,43.740644,-79.514472,
17,Downsview West,43.7390146,-79.5069436,Grammies,43.749032287076346,-79.51158059169994,
18,Downsview West,43.7390146,-79.5069436,Jane-Sheppard Medical-Dental Centre,43.73976,-79.513789,Doctor's Office
19,Downsview West,43.7390146,-79.5069436,Dr. Vo Tuyet,43.740597,-79.512344,Doctor's Office
20,Downsview West,43.7390146,-79.5069436,jane-clair medical centre,43.74415562011202,-79.50312455810167,Doctor's Office
21,Downsview West,43.7390146,-79.5069436,ACOD Media,43.739083,-79.510618,
22,Downsview West,43.7390146,-79.5069436,Pho Tien Phat,43.72931437967019,-79.51256341757106,Vietnamese Restaurant
23,Downsview West,43.7390146,-79.5069436,Cuu Long Pho,43.73957487456692,-79.51397998597571,Vietnamese Restaurant
24,Downsview West,43.7390146,-79.5069436,Cơm Tấm Đào Viên (Peach Garden),43.74004328561944,-79.51330464796492,Vietnamese Restaurant
25,Downsview West,43.7390146,-79.5069436,Calico Public School,43.73802345945532,-79.50360778109568,Elementary School
26,Downsview West,43.7390146,-79.5069436,Wok of Fame,43.74024854616242,-79.51876211468183,Chinese Restaurant
27,Downsview West,43.7390146,-79.5069436,Pho Bo Hu Tieu Mi,43.739575,-79.51403,Vietnamese Restaurant
28,Downsview West,43.7390146,-79.5069436,Genesis physical therapy,43.740829176518425,-79.51309051535786,Medical Center
29,Downsview West,43.7390146,-79.5069436,St. Martha,43.741255470295314,-79.50172429523136,Elementary School
30,Downsview West,43.7390146,-79.5069436,Stanley Public School,43.741201,-79.520904,School
31,Downsview West,43.7390146,-79.5069436,Chalkfarm PS,43.72877329083078,-79.51351878006994,School
32,Downsview West,43.7390146,-79.5069436,Yorkwoods Public School,43.750333,-79.514266,Elementary School
33,Downsview West,43.7390146,-79.5069436,Oakdale Park JMS,43.748989692035785,-79.51168491450072,Middle School
34,Downsview West,43.7390146,-79.5069436,Cosmetic Family Dentistry,43.7405298562225,-79.51269519230293,Building
35,Downsview West,43.7390146,-79.5069436,Cantagallo,43.742027,-79.514218,Latin American Restaurant
36,Downsview West,43.7390146,-79.5069436,Whitburn,43.739149,-79.490486,Building
37,Downsview West,43.7390146,-79.5069436,St. Martha Catholic School,43.740931,-79.501599,Elementary School
38,Downsview West,43.7390146,-79.5069436,Banh Mi Saigon,43.72933125114399,-79.51264577680075,Vietnamese Restaurant
39,Downsview West,43.7390146,-79.5069436,Parrot Nest Restaurant,43.739698,-79.514074,Caribbean Restaurant
40,Downsview West,43.7390146,-79.5069436,Downsview Dells,43.73819394931281,-79.50020869243238,Park
41,Downsview West,43.7390146,-79.5069436,Toronto EMS Station 15,43.74605,-79.51456,Medical Center
42,Downsview West,43.7390146,-79.5069436,Ontario Early Years Centre,43.74286791185944,-79.49506314340742,Building
43,Downsview West,43.7390146,-79.5069436,Cửu Long Miền Tây,43.739642,-79.513631,Vietnamese Restaurant
44,Downsview West,43.7390146,-79.5069436,Wycliffe Plaza,43.741563,-79.511274,Shopping Mall
45,Downsview West,43.7390146,-79.5069436,St. Jane Frances Parish,43.74281407366224,-79.51282147624255,Church
46,Downsview West,43.7390146,-79.5069436,Pizza Pizza,43.74108518369447,-79.51349681782587,Pizza Place
47,Downsview West,43.7390146,-79.5069436,Esso,43.739089569297036,-79.51295874119631,Gas Station
48,Downsview West,43.7390146,-79.5069436,Island Spice 2,43.74885501057838,-79.49337169376813,Caribbean Restaurant
49,Downsview West,43.7390146,-79.5069436,CIBC,43.7397629461174,-79.51345838388603,Bank
50,Downsview West,43.7390146,-79.5069436,Marta's Centre Beauty,43.735324895163885,-79.51165197047125,Salon / Barbershop
51,Downsview West,43.7390146,-79.5069436,Yogi Noodle Delight,43.74222328790343,-79.51049343121284,Asian Restaurant
52,Downsview West,43.7390146,-79.5069436,La Stella Churrasqueira,43.740973,-79.513102,Portuguese Restaurant
53,Downsview West,43.7390146,-79.5069436,McDonald's,43.7414930297836,-79.49619991179989,Fast Food Restaurant
54,Downsview West,43.7390146,-79.5069436,BMO Bank of Montreal,43.73848828306382,-79.51268421108252,Bank
55,Downsview West,43.7390146,-79.5069436,Relax Furniture,43.740181,-79.51201,Furniture / Home Store
56,Downsview West,43.7390146,-79.5069436,Savage Banana Studio,43.744765300118765,-79.50117516668404,Arts & Crafts Store
57,Downsview West,43.7390146,-79.5069436,WIND Mobile,43.7408157151688,-79.51268421108253,Electronics Store
58,Downsview West,43.7390146,-79.5069436,Upstyle Passion Salon,43.73611067928732,-79.51284343864903,Salon / Barbershop
59,Downsview West,43.7390146,-79.5069436,Trendy Cuts Hair studio,43.737941,-79.520336,Salon / Barbershop
60,Downsview West,43.7390146,-79.5069436,Lily Pharmacy,43.74040317209563,-79.51287638224882,Pharmacy
61,Downsview West,43.7390146,-79.5069436,Wash & Fold,43.73989,-79.514302,Laundry Service
62,Downsview West,43.7390146,-79.5069436,Upstyle Passion Salon (UPS),43.73974451566631,-79.51376585495196,Arts & Crafts Store
63,Downsview West,43.7390146,-79.5069436,165 Benjamin Boake,43.745926,-79.495985,Historic Site
64,Downsview West,43.7390146,-79.5069436,Robson Navalta,43.742392,-79.523474,Brewery
65,Downsview West,43.7390146,-79.5069436,Han Shot First Bar & Grill,43.73069158472232,-79.5020372970279,Dive Bar
66,Downsview West,43.7390146,-79.5069436,Vaughan Sportsplex II,43.74925182598774,-79.50517274712595,Soccer Field
67,Downsview West,43.7390146,-79.5069436,190 Exbury Rd,43.72914685768976,-79.50958196346143,Residential Building (Apartment / Condo)
68,Downsview West,43.7390146,-79.5069436,Yorkwoods Plaza,43.75013936233313,-79.51505063356379,Plaza
69,Downsview West,43.7390146,-79.5069436,Oakdale Golf and Country Club,43.727966085004844,-79.52231249726017,Golf Course
70,Downsview West,43.7390146,-79.5069436,Panafest Spot Bar & Grill,43.74213653578846,-79.5140733249828,African Restaurant
71,Downsview West,43.7390146,-79.5069436,Seeley Drive,43.74088,-79.4931,Residential Building (Apartment / Condo)
72,Downsview West,43.7390146,-79.5069436,78 Spenvalley Drive,43.74285,-79.510107,Speakeasy
73,Downsview West,43.7390146,-79.5069436,The Firgrove,43.74892689973999,-79.511591573053,Other Nightlife
74,Downsview West,43.7390146,-79.5069436,Lopol,43.742362,-79.5235,Strip Club
75,Downsview West,43.7390146,-79.5069436,Booty Camp Fitness,43.74354917229947,-79.50152111805316,Gym / Fitness Center
76,Downsview West,43.7390146,-79.5069436,Walter White Meth Lab,43.742461,-79.523488,American Restaurant
77,Downsview West,43.7390146,-79.5069436,Nonnas,43.749097724149216,-79.51161902642988,Italian Restaurant
78,Downsview West,43.7390146,-79.5069436,Giltspur Park,43.73572426577187,-79.50782060623169,Park
79,Downsview West,43.7390146,-79.5069436,Sentinel park,43.7480846919199,-79.5001812356283,Park
80,Downsview West,43.7390146,-79.5069436,2850 Jane St,43.74068800083987,-79.51020242141283,Residential Building (Apartment / Condo)
81,Downsview West,43.7390146,-79.5069436,Oakdale Park Scouts,43.7459702129757,-79.50788529144519,Campground
82,Downsview West,43.7390146,-79.5069436,A&J Apartments 👻🎃,43.741005,-79.492776,Residential Building (Apartment / Condo)
83,Downsview West,43.7390146,-79.5069436,Silvio Collela Park,43.738793968325226,-79.52155351638794,Park
84,Downsview West,43.7390146,-79.5069436,The Wing Machine,43.74060006676149,-79.5061007318731,Wings Joint
85,Downsview West,43.7390146,-79.5069436,K&M,43.741961810132935,-79.5100486800122,Residential Building (Apartment / Condo)
86,Downsview West,43.7390146,-79.5069436,Beverley Heights Middle School,43.733052379378385,-79.50474444329608,College Math Building
87,Downsview West,43.7390146,-79.5069436,TTC Bus #120 - Calvington,43.72810127527036,-79.51040557929542,Bus Line
88,Downsview West,43.7390146,-79.5069436,Exbury Rd. Bus Stop,43.729633,-79.510518,Bus Stop
89,Downsview West,43.7390146,-79.5069436,Oakdale Golf and Country Club Swimming Pool,43.730928752509904,-79.51612126859987,Pool
90,Downsview West,43.7390146,-79.5069436,Oakdale Community Centre Pool,43.74797488649203,-79.51332111968313,Pool
91,Downsview West,43.7390146,-79.5069436,CAPREIT Toronto Apartments - 2020 Sheppard Avenue West,43.738545917397815,-79.51717615127563,Residential Building (Apartment / Condo)
92,Downsview West,43.7390146,-79.5069436,Stanley Park,43.742448466456786,-79.51531966611265,Park
93,Downsview West,43.7390146,-79.5069436,Northwood Park,43.748059067691294,-79.50030367802164,Park
94,Downsview West,43.7390146,-79.5069436,arleta manor,43.74493014573613,-79.50279508641425,Residential Building (Apartment / Condo)
95,Downsview West,43.7390146,-79.5069436,Emmanuel Church of the Nazarene,43.74045017579255,-79.5035309048811,Church
96,Downsview West,43.7390146,-79.5069436,jane sheppard mall,43.740104399774324,-79.51255243633483,Shopping Mall
97,Downsview West,43.7390146,-79.5069436,Win Farm Supermarket,43.739193173128825,-79.51205313205719,Grocery Store
98,Downsview West,43.7390146,-79.5069436,Navi Wireless,43.74361803119488,-79.51385919417788,Mobile Phone Shop
99,Downsview West,43.7390146,-79.5069436,Spenvalley Park,43.74593793731957,-79.50779194611584,Park
0,Downsview Central,43.7284964,-79.49569740000001,Roding Park,43.728655041194294,-79.49291760986993,Baseball Field
1,Downsview Central,43.7284964,-79.49569740000001,Ministry of Transportation of Ontario,43.72300968080551,-79.4867491722107,Government Building
2,Downsview Central,43.7284964,-79.49569740000001,Ontario Government Downsview Complex,43.722863777978084,-79.48595890927204,Government Building
3,Downsview Central,43.7284964,-79.49569740000001,Road Safety Marketing Office,43.722862671251754,-79.48597487826248,Government Building
4,Downsview Central,43.7284964,-79.49569740000001,Tim Hortons,43.7258843951488,-79.482403948914,Coffee Shop
5,Downsview Central,43.7284964,-79.49569740000001,Rexall,43.723763,-79.48937,Pharmacy
6,Downsview Central,43.7284964,-79.49569740000001,Humber River Hospital,43.7243374469061,-79.48806648987852,Hospital
7,Downsview Central,43.7284964,-79.49569740000001,Cash Money,43.72598860934569,-79.48253564953313,Financial or Legal Service
8,Downsview Central,43.7284964,-79.49569740000001,Royal Travels,43.721232379755506,-79.48647926251715,Travel Agency
9,Downsview Central,43.7284964,-79.49569740000001,Toronto Public Library - Jane Sheppard Branch,43.739978009763966,-79.51007902622221,Library
10,Downsview Central,43.7284964,-79.49569740000001,2772 Keele Street,43.727396807458895,-79.4824863578794,Building
11,Downsview Central,43.7284964,-79.49569740000001,Dr Donato Tramontozzi,43.72322,-79.497432,Doctor's Office
12,Downsview Central,43.7284964,-79.49569740000001,Rexall,43.725741,-79.4830004,Pharmacy
13,Downsview Central,43.7284964,-79.49569740000001,Hi-Tech Driving School,43.726613509104254,-79.48336514137377,Driving School
14,Downsview Central,43.7284964,-79.49569740000001,The Max,43.7274943139623,-79.48261268352545,Residential Building (Apartment / Condo)
15,Downsview Central,43.7284964,-79.49569740000001,Btrust Supermarket,43.72627030972754,-79.48297152054766,Grocery Store
16,Downsview Central,43.7284964,-79.49569740000001,Tim Hortons,43.722304,-79.486608,Coffee Shop
17,Downsview Central,43.7284964,-79.49569740000001,Thai Express,43.724104,-79.488435,Restaurant
18,Downsview Central,43.7284964,-79.49569740000001,Best Turkish Kebab,43.727140913391274,-79.48242745157282,Turkish Restaurant
19,Downsview Central,43.7284964,-79.49569740000001,U-Haul Neighborhood Dealer,43.73336,-79.48368,Storage Facility
20,Downsview Central,43.7284964,-79.49569740000001,The Original Barrio Fiesta,43.72608678824045,-79.48829715730943,
